# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1558       6.726223347781e-11       2.588491475492e-12       1.455508363651e-12       0.000000000000e+00 
 1559       6.683695705365e-11       2.604794817349e-12       1.423020977738e-12       0.000000000000e+00 
 1560       6.641555161800e-11       2.620900971919e-12       1.389252439825e-12       0.000000000000e+00 
 1561       6.599812193493e-11       2.636801697026e-12       1.354220956610e-12       0.000000000000e+00 
 1562       6.558477323607e-11       2.652488711529e-12       1.317944846186e-12       0.000000000000e+00 
 1563       6.517561122131e-11       2.667953695259e-12       1.280442538231e-12       0.000000000000e+00 
 1564       6.477074205954e-11       2.683188288963e-12       1.241732574193e-12       0.000000000000e+00 
 1565       6.437027238931e-11       2.698184094237e-12       1.201833607483e-12       0.000000000000e+00 
 1566       6.397430931957e-11       2.712932673474e-12       1.160764403657e-12       0.000000000000e+00 
 1567       6.358296043040e-11       2.727425549795e-12       1.118543840608e-12       0.000000000000e+00 
 1568       6.319633377364e-11       2.741654206994e-12       1.075190908750e-12       0.000000000000e+00 
 1569       6.281453787370e-11       2.755610089474e-12       1.030724711209e-12       0.000000000000e+00 
 1570       6.243768172818e-11       2.769284602189e-12       9.851644640081e-13       0.000000000000e+00 
 1571       6.206585929133e-11       2.782670121368e-12       9.385306169204e-13       0.000000000000e+00 
 1572       6.169910276481e-11       2.795763037088e-12       8.908482270533e-13       0.000000000000e+00 
 1573       6.133742887341e-11       2.808560738915e-12       8.421436170494e-13       0.000000000000e+00 
 1574       6.098085434280e-11       2.821060607672e-12       7.924432575176e-13       0.000000000000e+00 
 1575       6.062939589948e-11       2.833260015431e-12       7.417737672745e-13       0.000000000000e+00 
 1576       6.028307027078e-11       2.845156325501e-12       6.901619135872e-13       0.000000000000e+00 
 1577       5.994189418474e-11       2.856746892418e-12       6.376346124148e-13       0.000000000000e+00 
 1578       5.960588437013e-11       2.868029061930e-12       5.842189286513e-13       0.000000000000e+00 
 1579       5.927505755639e-11       2.879000170989e-12       5.299420763672e-13       0.000000000000e+00 
 1580       5.894943047354e-11       2.889657547741e-12       4.748314190517e-13       0.000000000000e+00 
 1581       5.862901985219e-11       2.899998511508e-12       4.189144698553e-13       0.000000000000e+00 
 1582       5.831384242347e-11       2.910020372783e-12       3.622188918315e-13       0.000000000000e+00 
 1583       5.800391491896e-11       2.919720433215e-12       3.047724981792e-13       0.000000000000e+00 
 1584       5.769925407071e-11       2.929095985601e-12       2.466032524848e-13       0.000000000000e+00 
 1585       5.739987661111e-11       2.938144313871e-12       1.877392689644e-13       0.000000000000e+00 
 1586       5.710579927292e-11       2.946862693076e-12       1.282088127058e-13       0.000000000000e+00 
 1587       5.681703878917e-11       2.955248389383e-12       6.804029991108e-14       0.000000000000e+00 
 1588       5.653361189314e-11       2.963298660056e-12       7.262298138190e-15       0.000000000000e+00 
 1589       5.625553531830e-11       2.971010753448e-12      -5.409647345645e-14       0.000000000000e+00 
 1590       5.598282579829e-11       2.978381908991e-12      -1.160071438759e-13       0.000000000000e+00 
 1591       5.571550006684e-11       2.985409357180e-12      -1.784406900408e-13       0.000000000000e+00 
 1592       5.545357485773e-11       2.992090319569e-12      -2.413679365465e-13       0.000000000000e+00 
 1593       5.519706690479e-11       2.998422008750e-12      -3.047595554219e-13       0.000000000000e+00 
 1594       5.494599294179e-11       3.004401628350e-12      -3.685860658864e-13       0.000000000000e+00 
 1595       5.470036970241e-11       3.010026373016e-12      -4.328178341082e-13       0.000000000000e+00 
 1596       5.446021392023e-11       3.015293428402e-12      -4.974250729621e-13       0.000000000000e+00 
 1597       5.422554232866e-11       3.020199971162e-12      -5.623778417871e-13       0.000000000000e+00 
 1598       5.399637166087e-11       3.024743168934e-12      -6.276460461445e-13       0.000000000000e+00 
 1599       5.377271864978e-11       3.028920180331e-12      -6.931994375755e-13       0.000000000000e+00 
 1600       5.355460002800e-11       3.032728154930e-12      -7.590076133595e-13       0.000000000000e+00 
 1601       5.334203252779e-11       3.036164233259e-12      -8.250400162712e-13       0.000000000000e+00 
 1602       5.313503288101e-11       3.039225546787e-12      -8.912659343392e-13       0.000000000000e+00 
 1603       5.293361781905e-11       3.041909217911e-12      -9.576545006031e-13       0.000000000000e+00 
 1604       5.273780407283e-11       3.044212359946e-12      -1.024174692872e-12       0.000000000000e+00 
 1605       5.254760837271e-11       3.046132077113e-12      -1.090795333482e-12       0.000000000000e+00 
 1606       5.236304744850e-11       3.047665464529e-12      -1.157485089054e-12       0.000000000000e+00 
 1607       5.218413802933e-11       3.048809608193e-12      -1.224212470252e-12       0.000000000000e+00 
 1608       5.201089684370e-11       3.049561584975e-12      -1.290945831539e-12       0.000000000000e+00 
 1609       5.184334061933e-11       3.049918462606e-12      -1.357653370939e-12       0.000000000000e+00 
 1610       5.168148608323e-11       3.049877299668e-12      -1.424303129791e-12       0.000000000000e+00 
 1611       5.152533819378e-11       3.049436120703e-12      -1.490864913494e-12       0.000000000000e+00 
 1612       5.137485472050e-11       3.048596851264e-12      -1.557316073307e-12       0.000000000000e+00 
 1613       5.122998134261e-11       3.047362409497e-12      -1.623635776574e-12       0.000000000000e+00 
 1614       5.109066338696e-11       3.045735733467e-12      -1.689803090344e-12       0.000000000000e+00 
 1615       5.095684582748e-11       3.043719781193e-12      -1.755796981224e-12       0.000000000000e+00 
 1616       5.082847328459e-11       3.041317530685e-12      -1.821596315218e-12       0.000000000000e+00 
 1617       5.070549002460e-11       3.038531979970e-12      -1.887179857581e-12       0.000000000000e+00 
 1618       5.058783995911e-11       3.035366147134e-12      -1.952526272662e-12       0.000000000000e+00 
 1619       5.047546664444e-11       3.031823070348e-12      -2.017614123749e-12       0.000000000000e+00 
 1620       5.036831328102e-11       3.027905807907e-12      -2.082421872920e-12       0.000000000000e+00 
 1621       5.026632271285e-11       3.023617438263e-12      -2.146927880885e-12       0.000000000000e+00 
 1622       5.016943742682e-11       3.018961060057e-12      -2.211110406837e-12       0.000000000000e+00 
 1623       5.007759955220e-11       3.013939792151e-12      -2.274947608295e-12       0.000000000000e+00 
 1624       4.999075086003e-11       3.008556773667e-12      -2.338417540951e-12       0.000000000000e+00 
 1625       4.990883276251e-11       3.002815164016e-12      -2.401498158520e-12       0.000000000000e+00 
 1626       4.983178631242e-11       2.996718142933e-12      -2.464167312583e-12       0.000000000000e+00 
 1627       4.975955220254e-11       2.990268910511e-12      -2.526402752434e-12       0.000000000000e+00 
 1628       4.969207076505e-11       2.983470687235e-12      -2.588182124929e-12       0.000000000000e+00 
 1629       4.962928197094e-11       2.976326714015e-12      -2.649482974329e-12       0.000000000000e+00 
 1630       4.957112542943e-11       2.968840252220e-12      -2.710282742150e-12       0.000000000000e+00 
 1631       4.951754038738e-11       2.961014583709e-12      -2.770558767009e-12       0.000000000000e+00 
 1632       4.946846572866e-11       2.952853010870e-12      -2.830288284467e-12       0.000000000000e+00 
 1633       4.942383997364e-11       2.944358856649e-12      -2.889448426881e-12       0.000000000000e+00 
 1634       4.938360127852e-11       2.935535464587e-12      -2.948016223247e-12       0.000000000000e+00 
 1635       4.934768743478e-11       2.926386198849e-12      -3.005968599047e-12       0.000000000000e+00 
 1636       4.931603586860e-11       2.916914444264e-12      -3.063282376098e-12       0.000000000000e+00 
 1637       4.928858364023e-11       2.907123606353e-12      -3.119934272395e-12       0.000000000000e+00 
 1638       4.926526744345e-11       2.897017111365e-12      -3.175900901960e-12       0.000000000000e+00 
 1639       4.924602360493e-11       2.886598406312e-12      -3.231158774688e-12       0.000000000000e+00 
 1640       4.923078808368e-11       2.875870958999e-12      -3.285684296194e-12       0.000000000000e+00 
 1641       4.921949647044e-11       2.864838258062e-12      -3.339453767658e-12       0.000000000000e+00 
 1642       4.921208398710e-11       2.853503812998e-12      -3.392443385674e-12       0.000000000000e+00 
 1643       4.920848548609e-11       2.841871154201e-12      -3.444629242096e-12       0.000000000000e+00 
 1644       4.920863544981e-11       2.829943832993e-12      -3.495987323882e-12       0.000000000000e+00 
 1645       4.921246799006e-11       2.817725421663e-12      -3.546493512944e-12       0.000000000000e+00 
 1646       4.921991684739e-11       2.805219513492e-12      -3.596123585993e-12       0.000000000000e+00 
 1647       4.923091539056e-11       2.792429722797e-12      -3.644853214386e-12       0.000000000000e+00 
 1648       4.924539661594e-11       2.779359684955e-12      -3.692657963971e-12       0.000000000000e+00 
 1649       4.926329314691e-11       2.766013056443e-12      -3.739513294938e-12       0.000000000000e+00 
 1650       4.928453723328e-11       2.752393514869e-12      -3.785394561659e-12       0.000000000000e+00 
 1651       4.930905866641e-11       2.738505126406e-12      -3.830280399041e-12       0.000000000000e+00 
 1652       4.933677850555e-11       2.724353451576e-12      -3.874162914691e-12       0.000000000000e+00 
 1653       4.936761529475e-11       2.709944449332e-12      -3.917037586761e-12       0.000000000000e+00 
 1654       4.940148714141e-11       2.695284110598e-12      -3.958899885640e-12       0.000000000000e+00 
 1655       4.943831171556e-11       2.680378458317e-12      -3.999745273949e-12       0.000000000000e+00 
 1656       4.947800624923e-11       2.665233547503e-12      -4.039569206540e-12       0.000000000000e+00 
 1657       4.952048753574e-11       2.649855465287e-12      -4.078367130486e-12       0.000000000000e+00 
 1658       4.956567192902e-11       2.634250330972e-12      -4.116134485082e-12       0.000000000000e+00 
 1659       4.961347534294e-11       2.618424296080e-12      -4.152866701839e-12       0.000000000000e+00 
 1660       4.966381325062e-11       2.602383544402e-12      -4.188559204476e-12       0.000000000000e+00 
 1661       4.971660068375e-11       2.586134292047e-12      -4.223207408920e-12       0.000000000000e+00 
 1662       4.977175223190e-11       2.569682787494e-12      -4.256806723301e-12       0.000000000000e+00 
 1663       4.982918204185e-11       2.553035311640e-12      -4.289352547946e-12       0.000000000000e+00 
 1664       4.988880381692e-11       2.536198177851e-12      -4.320840275375e-12       0.000000000000e+00 
 1665       4.995053081625e-11       2.519177732008e-12      -4.351265290297e-12       0.000000000000e+00 
 1666       5.001427585417e-11       2.501980352566e-12      -4.380622969606e-12       0.000000000000e+00 
 1667       5.007995129945e-11       2.484612450591e-12      -4.408908682376e-12       0.000000000000e+00 
 1668       5.014746907470e-11       2.467080469822e-12      -4.436117789855e-12       0.000000000000e+00 
 1669       5.021674065563e-11       2.449390886713e-12      -4.462245645466e-12       0.000000000000e+00 
 1670       5.028767707038e-11       2.431550210484e-12      -4.487287594795e-12       0.000000000000e+00 
 1671       5.036018889884e-11       2.413564983175e-12      -4.511238975592e-12       0.000000000000e+00 
 1672       5.043418627200e-11       2.395441779691e-12      -4.534095117767e-12       0.000000000000e+00 
 1673       5.050957887122e-11       2.377187207853e-12      -4.555851343380e-12       0.000000000000e+00 
 1674       5.058627592756e-11       2.358807908450e-12      -4.576502966643e-12       0.000000000000e+00 
 1675       5.066418622112e-11       2.340310555287e-12      -4.596045293913e-12       0.000000000000e+00 
 1676       5.074321808036e-11       2.321701855233e-12      -4.614473623685e-12       0.000000000000e+00 
